user_id,loan_id,suitability_score,user_age,user_income,user_credit_score,loan_amount,loan_type,loan_interest_rate,user_location
12,102,1.6197012445737706,41,0.7159461789519059,321,0.5543118487846896,4,0.04137903411189264,3
12,144,1.3309473424727596,41,0.7159461789519059,321,0.1467969935332106,4,0.6904777671511827,3
12,109,2.9381519803200433,41,0.7159461789519059,321,0.9585867507334711,4,0.4025610682316074,3
12,141,2.2096780451141456,41,0.7159461789519059,321,0.32135439667347304,0,0.37885895860448204,3
12,126,3.2536334579354165,41,0.7159461789519059,321,0.6366639411998758,4,0.5620630179400501,3
12,104,4.215219561933901,41,0.7159461789519059,321,0.4238436077601473,3,0.7396722965802661,3
13,121,1.7856768634880695,53,0.6135460927397007,758,0.8388112300891535,3,0.8594534300051958,2
13,105,4.805779302652368,53,0.6135460927397007,758,0.7095104216311701,4,0.8906721601817992,2
13,127,1.7019665095254295,53,0.6135460927397007,758,0.23664120468547095,3,0.2884932025133511,2
13,141,3.2709092717242183,53,0.6135460927397007,758,0.32135439667347304,0,0.37885895860448204,2
13,132,3.3172578666477515,53,0.6135460927397007,758,0.3933198371715776,4,0.754590532996059,2
14,115,2.17579640406759,57,0.7525786686372313,838,0.008812585535204434,4,0.8998603061155025,0
14,118,1.9483388340693604,57,0.7525786686372313,838,0.15439842243569282,3,0.24957219831846544,0
14,121,4.7940117728727785,57,0.7525786686372313,838,0.8388112300891535,3,0.8594534300051958,0
14,124,4.778662928684381,57,0.7525786686372313,838,0.6237544106651742,0,0.6931385982218699,0
14,131,3.439766234384207,57,0.7525786686372313,838,0.6161333059329186,4,0.3371038230702106,0
14,119,4.6980898749276,57,0.7525786686372313,838,0.6022946389922477,3,0.6416704593358148,0
15,105,1.799365085127758,41,0.2043999014717655,681,0.7095104216311701,4,0.8906721601817992,1
15,138,1.2221001312366022,41,0.2043999014717655,681,0.5834976629486637,3,0.7051023864084303,1
15,107,3.2738595940317596,41,0.2043999014717655,681,0.08827233097369122,4,0.8250753443171389,1
15,148,3.6060627333155697,41,0.2043999014717655,681,0.10688129353277337,0,0.7736932227108798,1
15,104,1.843125797418753,41,0.2043999014717655,681,0.4238436077601473,3,0.7396722965802661,1
15,106,3.2258248233018256,41,0.2043999014717655,681,0.0,1,0.17499487083345122,1
15,114,4.425973611050294,41,0.2043999014717655,681,0.6165530569680857,1,0.2910200191808229,1
16,126,4.33828716102251,20,0.27863476815074817,739,0.6366639411998758,4,0.5620630179400501,4
16,114,4.741938054109983,20,0.27863476815074817,739,0.6165530569680857,1,0.2910200191808229,4
16,130,1.7429322880207425,20,0.27863476815074817,739,0.6822462801750713,2,0.6379195627105214,4
16,129,2.4900357262138635,20,0.27863476815074817,739,0.6857135986218175,4,0.3569058583121395,4
16,101,4.714522248461576,20,0.27863476815074817,739,0.8557783539638053,4,0.9999999999999999,4
16,115,1.2472338427568905,20,0.27863476815074817,739,0.008812585535204434,4,0.8998603061155025,4
16,132,1.369442112445514,20,0.27863476815074817,739,0.3933198371715776,4,0.754590532996059,4
16,116,1.6511639568249175,20,0.27863476815074817,739,0.27921095550201785,4,0.6917594438638199,4
17,136,1.467694142101566,39,0.7214806946240531,320,0.5349049220181281,2,0.28653022560733155,2
17,144,3.72861264624654,39,0.7214806946240531,320,0.1467969935332106,4,0.6904777671511827,2
17,107,4.799598672984304,39,0.7214806946240531,320,0.08827233097369122,4,0.8250753443171389,2
17,113,1.548357832315026,39,0.7214806946240531,320,0.8914200264967842,3,0.3116952434826955,2
17,111,3.9355325232101652,39,0.7214806946240531,320,0.8889802236048743,1,0.8934529199844609,2
17,108,3.528952603471444,39,0.7214806946240531,320,0.32039465342118956,3,0.5660932800372279,2
17,131,3.334420148032399,39,0.7214806946240531,320,0.6161333059329186,4,0.3371038230702106,2
17,138,2.560480938753357,39,0.7214806946240531,320,0.5834976629486637,3,0.7051023864084303,2
18,115,1.1271139374292978,19,0.32343432477369294,602,0.008812585535204434,4,0.8998603061155025,3
18,150,4.1282030770550335,19,0.32343432477369294,602,0.9935944243070829,3,0.2782511110689804,3
18,147,1.960282961950266,19,0.32343432477369294,602,1.0,0,0.42537044348314546,3
18,119,1.577236802886412,19,0.32343432477369294,602,0.6022946389922477,3,0.6416704593358148,3
18,145,1.4628052727212086,19,0.32343432477369294,602,0.3003624725084934,1,0.6494285709713001,3
18,141,1.1090000478032604,19,0.32343432477369294,602,0.32135439667347304,0,0.37885895860448204,3
19,107,3.4067286560731844,41,0.817691976106903,383,0.08827233097369122,4,0.8250753443171389,2
20,109,1.8817840169816757,61,0.6424656690682924,752,0.9585867507334711,4,0.4025610682316074,2
20,129,4.54472708851738,61,0.6424656690682924,752,0.6857135986218175,4,0.3569058583121395,2
20,121,4.737216456669961,61,0.6424656690682924,752,0.8388112300891535,3,0.8594534300051958,2
20,139,4.6656821781282645,61,0.6424656690682924,752,0.3495148814859187,2,0.3354347012774904,2
20,128,3.5416574274476393,61,0.6424656690682924,752,0.59993572562274,0,0.30854169077935,2
21,119,3.4773738165476455,47,0.7429105856271938,686,0.6022946389922477,3,0.6416704593358148,2
21,107,2.8176126179198113,47,0.7429105856271938,686,0.08827233097369122,4,0.8250753443171389,2
21,102,4.12075707393198,47,0.7429105856271938,686,0.5543118487846896,4,0.04137903411189264,2
21,114,4.990491289005542,47,0.7429105856271938,686,0.6165530569680857,1,0.2910200191808229,2
21,113,1.7645283537955874,47,0.7429105856271938,686,0.8914200264967842,3,0.3116952434826955,2
21,117,2.8386032786382898,47,0.7429105856271938,686,0.5261622949887848,2,0.8215962791175745,2
21,112,2.723935607683288,47,0.7429105856271938,686,0.8156943163086394,2,0.1519737182563608,2
21,128,2.2179701309958033,47,0.7429105856271938,686,0.59993572562274,0,0.30854169077935,2
21,122,1.7923820668811583,47,0.7429105856271938,686,0.18312950631156896,2,0.9361717595131799,2
22,119,3.2642865857926604,55,0.09359412525401811,806,0.6022946389922477,3,0.6416704593358148,2
22,101,4.0058117778373745,55,0.09359412525401811,806,0.8557783539638053,4,0.9999999999999999,2
22,126,1.527861278495847,55,0.09359412525401811,806,0.6366639411998758,4,0.5620630179400501,2
23,141,3.3393545267555282,19,0.0013470657060163926,556,0.32135439667347304,0,0.37885895860448204,4
23,124,2.3501298635352756,19,0.0013470657060163926,556,0.6237544106651742,0,0.6931385982218699,4
23,142,4.211404835982184,19,0.0013470657060163926,556,0.9124906539808577,2,0.9763460037350719,4
23,101,1.986079622551932,19,0.0013470657060163926,556,0.8557783539638053,4,0.9999999999999999,4
23,144,4.904130794400816,19,0.0013470657060163926,556,0.1467969935332106,4,0.6904777671511827,4
23,102,2.379270430984679,19,0.0013470657060163926,556,0.5543118487846896,4,0.04137903411189264,4
23,139,2.3492438166049103,19,0.0013470657060163926,556,0.3495148814859187,2,0.3354347012774904,4
24,146,4.273521699118141,38,0.3299849128640926,826,0.9979231068572452,4,0.19566402085991325,0
24,128,1.160555436341466,38,0.3299849128640926,826,0.59993572562274,0,0.30854169077935,0
24,116,4.55965350545145,38,0.3299849128640926,826,0.27921095550201785,4,0.6917594438638199,0
24,140,4.967850988954574,38,0.3299849128640926,826,0.10638283917851224,2,0.046528311710347936,0
25,136,1.1113756303096536,50,0.9795015087135908,461,0.5349049220181281,2,0.28653022560733155,1
26,140,1.326669103440385,29,0.5186895744811872,462,0.10638283917851224,2,0.046528311710347936,2
26,132,4.697148283178645,29,0.5186895744811872,462,0.3933198371715776,4,0.754590532996059,2
26,150,2.303293843081939,29,0.5186895744811872,462,0.9935944243070829,3,0.2782511110689804,2
26,125,1.5110986111599618,29,0.5186895744811872,462,0.7118081213080492,4,0.04155400659384373,2
26,103,2.769466132409675,29,0.5186895744811872,462,0.09744345385143438,3,0.5159178103576654,2
26,116,1.1698796370261326,29,0.5186895744811872,462,0.27921095550201785,4,0.6917594438638199,2
26,122,3.738504777059865,29,0.5186895744811872,462,0.18312950631156896,2,0.9361717595131799,2
26,111,4.610822041781425,29,0.5186895744811872,462,0.8889802236048743,1,0.8934529199844609,2
26,144,4.349052028554035,29,0.5186895744811872,462,0.1467969935332106,4,0.6904777671511827,2
27,129,2.905845084957598,39,0.06548278834903626,823,0.6857135986218175,4,0.3569058583121395,2
27,110,2.2732163787693893,39,0.06548278834903626,823,0.04513853970363828,4,0.12520782133913005,2
27,149,2.95614310123048,39,0.06548278834903626,823,0.3620615022714652,4,0.09343191382224608,2
27,143,4.438225587671747,39,0.06548278834903626,823,0.9866750908367474,0,0.6593274676618349,2
27,138,3.3692054842483827,39,0.06548278834903626,823,0.5834976629486637,3,0.7051023864084303,2
27,116,3.7786150912407015,39,0.06548278834903626,823,0.27921095550201785,4,0.6917594438638199,2
27,125,2.4586827049373463,39,0.06548278834903626,823,0.7118081213080492,4,0.04155400659384373,2
28,114,1.6156780391316201,61,0.7834072295092063,570,0.6165530569680857,1,0.2910200191808229,2
28,150,4.908126706180704,61,0.7834072295092063,570,0.9935944243070829,3,0.2782511110689804,2
28,101,3.1790889079311553,61,0.7834072295092063,570,0.8557783539638053,4,0.9999999999999999,2
29,105,2.768133683724494,42,0.5444608658168606,791,0.7095104216311701,4,0.8906721601817992,0
29,129,3.592933875231384,42,0.5444608658168606,791,0.6857135986218175,4,0.3569058583121395,0
29,110,1.24578516052315,42,0.5444608658168606,791,0.04513853970363828,4,0.12520782133913005,0
29,131,4.25489337488891,42,0.5444608658168606,791,0.6161333059329186,4,0.3371038230702106,0
30,142,4.13387824019707,44,0.5032714452860398,507,0.9124906539808577,2,0.9763460037350719,3
30,112,2.1082769988535985,44,0.5032714452860398,507,0.8156943163086394,2,0.1519737182563608,3
30,129,4.763520678236818,44,0.5032714452860398,507,0.6857135986218175,4,0.3569058583121395,3
30,102,1.4973833657234814,44,0.5032714452860398,507,0.5543118487846896,4,0.04137903411189264,3
30,137,4.500534474484608,44,0.5032714452860398,507,0.7648847652236268,0,0.4404854716672195,3
30,106,4.883760998418474,44,0.5032714452860398,507,0.0,1,0.17499487083345122,3
30,113,1.7086140928905023,44,0.5032714452860398,507,0.8914200264967842,3,0.3116952434826955,3
31,149,3.2187480991534687,59,0.6504018104563087,838,0.3620615022714652,4,0.09343191382224608,3
31,114,4.303729234200064,59,0.6504018104563087,838,0.6165530569680857,1,0.2910200191808229,3
31,113,3.5258351703320825,59,0.6504018104563087,838,0.8914200264967842,3,0.3116952434826955,3
31,148,4.13762189285119,59,0.6504018104563087,838,0.10688129353277337,0,0.7736932227108798,3
31,117,3.39425197287104,59,0.6504018104563087,838,0.5261622949887848,2,0.8215962791175745,3
31,134,2.656564272862665,59,0.6504018104563087,838,0.028488415308670037,0,0.058851915306695646,3
32,118,3.099599946903353,45,0.5668298540550527,359,0.15439842243569282,3,0.24957219831846544,4
32,127,2.8047727658028947,45,0.5668298540550527,359,0.23664120468547095,3,0.2884932025133511,4
32,133,2.321565894662466,45,0.5668298540550527,359,0.5796018486535175,0,0.4109115584273255,4
32,101,3.356858457391422,45,0.5668298540550527,359,0.8557783539638053,4,0.9999999999999999,4
32,102,2.81711358715929,45,0.5668298540550527,359,0.5543118487846896,4,0.04137903411189264,4
32,125,2.8062623464223004,45,0.5668298540550527,359,0.7118081213080492,4,0.04155400659384373,4
32,142,4.747711454924556,45,0.5668298540550527,359,0.9124906539808577,2,0.9763460037350719,4
33,111,2.327945885730811,33,0.9574943038364432,729,0.8889802236048743,1,0.8934529199844609,3
33,135,4.126530232212989,33,0.9574943038364432,729,0.5671426760002973,1,0.808064133764914,3
33,133,2.7482060873687506,33,0.9574943038364432,729,0.5796018486535175,0,0.4109115584273255,3
33,122,3.5109816595893455,33,0.9574943038364432,729,0.18312950631156896,2,0.9361717595131799,3
33,110,3.589831762982184,33,0.9574943038364432,729,0.04513853970363828,4,0.12520782133913005,3
33,121,4.3750201759491745,33,0.9574943038364432,729,0.8388112300891535,3,0.8594534300051958,3
33,112,2.299691177626565,33,0.9574943038364432,729,0.8156943163086394,2,0.1519737182563608,3
33,150,3.7491822503300702,33,0.9574943038364432,729,0.9935944243070829,3,0.2782511110689804,3
33,124,4.846463228184662,33,0.9574943038364432,729,0.6237544106651742,0,0.6931385982218699,3
34,117,2.2600420287336984,32,0.9020567768951291,608,0.5261622949887848,2,0.8215962791175745,2
34,104,1.8984097602995393,32,0.9020567768951291,608,0.4238436077601473,3,0.7396722965802661,2
34,136,1.276614270874005,32,0.9020567768951291,608,0.5349049220181281,2,0.28653022560733155,2
34,115,4.3099949665426935,32,0.9020567768951291,608,0.008812585535204434,4,0.8998603061155025,2
34,105,2.0181621716866447,32,0.9020567768951291,608,0.7095104216311701,4,0.8906721601817992,2
34,124,2.8921100133720827,32,0.9020567768951291,608,0.6237544106651742,0,0.6931385982218699,2
34,144,1.1732610930172478,32,0.9020567768951291,608,0.1467969935332106,4,0.6904777671511827,2
34,110,3.7973578650105724,32,0.9020567768951291,608,0.04513853970363828,4,0.12520782133913005,2
35,107,3.999439725153075,64,0.04122021060410125,819,0.08827233097369122,4,0.8250753443171389,2
35,130,4.6521658675594235,64,0.04122021060410125,819,0.6822462801750713,2,0.6379195627105214,2
35,116,3.288491854888825,64,0.04122021060410125,819,0.27921095550201785,4,0.6917594438638199,2
35,133,1.7231406022495181,64,0.04122021060410125,819,0.5796018486535175,0,0.4109115584273255,2
35,136,2.0751904601207927,64,0.04122021060410125,819,0.5349049220181281,2,0.28653022560733155,2
35,105,1.7945783075896231,64,0.04122021060410125,819,0.7095104216311701,4,0.8906721601817992,2
35,110,1.9874281103829317,64,0.04122021060410125,819,0.04513853970363828,4,0.12520782133913005,2
35,138,2.2256617974041455,64,0.04122021060410125,819,0.5834976629486637,3,0.7051023864084303,2
35,115,3.220535147012754,64,0.04122021060410125,819,0.008812585535204434,4,0.8998603061155025,2
36,114,1.8826042384869939,61,0.2778727138370589,326,0.6165530569680857,1,0.2910200191808229,2
36,111,1.552501172560989,61,0.2778727138370589,326,0.8889802236048743,1,0.8934529199844609,2
36,122,4.436447030587666,61,0.2778727138370589,326,0.18312950631156896,2,0.9361717595131799,2
36,147,3.000233036764347,61,0.2778727138370589,326,1.0,0,0.42537044348314546,2
36,101,3.699572812216619,61,0.2778727138370589,326,0.8557783539638053,4,0.9999999999999999,2
36,149,1.9562655363001187,61,0.2778727138370589,326,0.3620615022714652,4,0.09343191382224608,2
37,119,4.151880534363727,20,0.33765164111090584,498,0.6022946389922477,3,0.6416704593358148,4
37,112,4.612992420380522,20,0.33765164111090584,498,0.8156943163086394,2,0.1519737182563608,4
37,135,2.0696611138884307,20,0.33765164111090584,498,0.5671426760002973,1,0.808064133764914,4
37,143,4.249562896744603,20,0.33765164111090584,498,0.9866750908367474,0,0.6593274676618349,4
37,141,1.3296238874477928,20,0.33765164111090584,498,0.32135439667347304,0,0.37885895860448204,4
37,128,3.399871433044264,20,0.33765164111090584,498,0.59993572562274,0,0.30854169077935,4
37,101,2.9425874613371086,20,0.33765164111090584,498,0.8557783539638053,4,0.9999999999999999,4
37,124,3.183694133236,20,0.33765164111090584,498,0.6237544106651742,0,0.6931385982218699,4
38,102,4.837888731821648,54,0.9734512593139972,686,0.5543118487846896,4,0.04137903411189264,2
38,115,1.8708500519126061,54,0.9734512593139972,686,0.008812585535204434,4,0.8998603061155025,2
38,143,1.3526086325465778,54,0.9734512593139972,686,0.9866750908367474,0,0.6593274676618349,2
38,149,1.7781401326739363,54,0.9734512593139972,686,0.3620615022714652,4,0.09343191382224608,2
38,105,4.282208557022875,54,0.9734512593139972,686,0.7095104216311701,4,0.8906721601817992,2
38,131,3.70657853927939,54,0.9734512593139972,686,0.6161333059329186,4,0.3371038230702106,2
38,112,3.5441893693565065,54,0.9734512593139972,686,0.8156943163086394,2,0.1519737182563608,2
39,129,2.5870202258221173,24,0.045346080423671414,648,0.6857135986218175,4,0.3569058583121395,3
39,138,2.8960250637937803,24,0.045346080423671414,648,0.5834976629486637,3,0.7051023864084303,3
39,128,2.8050664562924577,24,0.045346080423671414,648,0.59993572562274,0,0.30854169077935,3
39,110,4.476699429612349,24,0.045346080423671414,648,0.04513853970363828,4,0.12520782133913005,3
40,148,3.976114321390707,38,0.672208879857134,835,0.10688129353277337,0,0.7736932227108798,0
40,140,3.844003847799245,38,0.672208879857134,835,0.10638283917851224,2,0.046528311710347936,0
40,103,1.937997910696375,38,0.672208879857134,835,0.09744345385143438,3,0.5159178103576654,0
40,113,3.997516066896624,38,0.672208879857134,835,0.8914200264967842,3,0.3116952434826955,0
41,128,1.934269444274444,26,0.06117217808978384,677,0.59993572562274,0,0.30854169077935,0
41,150,1.2727464790618508,26,0.06117217808978384,677,0.9935944243070829,3,0.2782511110689804,0
41,105,1.748497081642007,26,0.06117217808978384,677,0.7095104216311701,4,0.8906721601817992,0
41,102,3.2221982795424795,26,0.06117217808978384,677,0.5543118487846896,4,0.04137903411189264,0
41,131,2.165444291350978,26,0.06117217808978384,677,0.6161333059329186,4,0.3371038230702106,0
41,143,2.669579129316592,26,0.06117217808978384,677,0.9866750908367474,0,0.6593274676618349,0
42,140,1.796878743348306,56,0.9750446456062565,826,0.10638283917851224,2,0.046528311710347936,1
42,143,2.136737182846915,56,0.9750446456062565,826,0.9866750908367474,0,0.6593274676618349,1
42,109,2.155874099684234,56,0.9750446456062565,826,0.9585867507334711,4,0.4025610682316074,1
42,107,2.5082157240067953,56,0.9750446456062565,826,0.08827233097369122,4,0.8250753443171389,1
42,139,2.573282681540755,56,0.9750446456062565,826,0.3495148814859187,2,0.3354347012774904,1
42,135,3.178221298618702,56,0.9750446456062565,826,0.5671426760002973,1,0.808064133764914,1
43,146,4.6962919553827325,35,0.32154073526694993,452,0.9979231068572452,4,0.19566402085991325,3
43,141,4.281296352588804,35,0.32154073526694993,452,0.32135439667347304,0,0.37885895860448204,3
43,121,3.247455159238074,35,0.32154073526694993,452,0.8388112300891535,3,0.8594534300051958,3
43,109,3.6856242905749474,35,0.32154073526694993,452,0.9585867507334711,4,0.4025610682316074,3
43,111,4.7052331076847835,35,0.32154073526694993,452,0.8889802236048743,1,0.8934529199844609,3
43,124,3.4766721769722335,35,0.32154073526694993,452,0.6237544106651742,0,0.6931385982218699,3
43,108,4.299227791919323,35,0.32154073526694993,452,0.32039465342118956,3,0.5660932800372279,3
44,146,1.6467782130959474,21,0.45058193238499905,505,0.9979231068572452,4,0.19566402085991325,2
44,103,4.86332927887333,21,0.45058193238499905,505,0.09744345385143438,3,0.5159178103576654,2
44,129,1.8231775079576868,21,0.45058193238499905,505,0.6857135986218175,4,0.3569058583121395,2
44,120,3.9662644338673183,21,0.45058193238499905,505,0.3557827263704216,0,0.5860318453624084,2
45,134,4.943072998342965,42,0.9317153149824497,754,0.028488415308670037,0,0.058851915306695646,0
45,121,4.165137169986734,42,0.9317153149824497,754,0.8388112300891535,3,0.8594534300051958,0
45,116,3.4055362827542535,42,0.9317153149824497,754,0.27921095550201785,4,0.6917594438638199,0
45,106,2.356881193567135,42,0.9317153149824497,754,0.0,1,0.17499487083345122,0
45,135,3.1783817948429975,42,0.9317153149824497,754,0.5671426760002973,1,0.808064133764914,0
46,109,2.3346435625347706,31,0.2344895005850114,572,0.9585867507334711,4,0.4025610682316074,3
46,131,2.550780619356027,31,0.2344895005850114,572,0.6161333059329186,4,0.3371038230702106,3
46,141,1.55347280355276,31,0.2344895005850114,572,0.32135439667347304,0,0.37885895860448204,3
46,124,3.9526730821473746,31,0.2344895005850114,572,0.6237544106651742,0,0.6931385982218699,3
46,140,4.427857659104956,31,0.2344895005850114,572,0.10638283917851224,2,0.046528311710347936,3
46,122,4.75485854149614,31,0.2344895005850114,572,0.18312950631156896,2,0.9361717595131799,3
46,115,2.9694492140785034,31,0.2344895005850114,572,0.008812585535204434,4,0.8998603061155025,3
46,123,3.8034627965017145,31,0.2344895005850114,572,0.6902390394697144,0,0.0,3
47,150,2.0603251373542903,26,0.683547324342632,535,0.9935944243070829,3,0.2782511110689804,0
47,128,3.7847698012043596,26,0.683547324342632,535,0.59993572562274,0,0.30854169077935,0
47,104,1.771482274758457,26,0.683547324342632,535,0.4238436077601473,3,0.7396722965802661,0
47,125,1.3708592432410796,26,0.683547324342632,535,0.7118081213080492,4,0.04155400659384373,0
48,144,4.690580558414288,43,0.9555237391464992,820,0.1467969935332106,4,0.6904777671511827,2
48,114,3.009487279888382,43,0.9555237391464992,820,0.6165530569680857,1,0.2910200191808229,2
49,115,3.3104523225485347,19,0.6672208879857133,800,0.008812585535204434,4,0.8998603061155025,0
50,148,4.854740754748196,37,0.11903442330192743,416,0.10688129353277337,0,0.7736932227108798,1
50,117,2.5079446691473666,37,0.11903442330192743,416,0.5261622949887848,2,0.8215962791175745,1
50,109,3.4128522483980173,37,0.11903442330192743,416,0.9585867507334711,4,0.4025610682316074,1
50,115,1.31886029274914,37,0.11903442330192743,416,0.008812585535204434,4,0.8998603061155025,1
50,135,3.732457142892186,37,0.11903442330192743,416,0.5671426760002973,1,0.808064133764914,1
50,107,4.730266834823844,37,0.11903442330192743,416,0.08827233097369122,4,0.8250753443171389,1
51,103,3.0214610260237187,45,0.9927335427058317,685,0.09744345385143438,3,0.5159178103576654,1
51,129,2.6121252451309465,45,0.9927335427058317,685,0.6857135986218175,4,0.3569058583121395,1
51,135,3.538225870966099,45,0.9927335427058317,685,0.5671426760002973,1,0.808064133764914,1
51,114,3.484745288776333,45,0.9927335427058317,685,0.6165530569680857,1,0.2910200191808229,1
51,139,1.4829865435867204,45,0.9927335427058317,685,0.3495148814859187,2,0.3354347012774904,1
51,102,4.90786218450649,45,0.9927335427058317,685,0.5543118487846896,4,0.04137903411189264,1
51,133,1.7477257177657877,45,0.9927335427058317,685,0.5796018486535175,0,0.4109115584273255,1
51,125,2.7810960990588183,45,0.9927335427058317,685,0.7118081213080492,4,0.04155400659384373,1
52,126,2.599932073174274,64,0.14796169714883922,643,0.6366639411998758,4,0.5620630179400501,0
52,130,1.2295673747530942,64,0.14796169714883922,643,0.6822462801750713,2,0.6379195627105214,0
52,106,3.333228992736818,64,0.14796169714883922,643,0.0,1,0.17499487083345122,0
52,120,4.5373737118851505,64,0.14796169714883922,643,0.3557827263704216,0,0.5860318453624084,0
52,101,1.6069716518122097,64,0.14796169714883922,643,0.8557783539638053,4,0.9999999999999999,0
52,148,3.391232053606056,64,0.14796169714883922,643,0.10688129353277337,0,0.7736932227108798,0
53,108,1.805625236853409,24,0.18373976230063427,694,0.32039465342118956,3,0.5660932800372279,3
53,121,1.0381734122689066,24,0.18373976230063427,694,0.8388112300891535,3,0.8594534300051958,3
53,147,1.301205734393879,24,0.18373976230063427,694,1.0,0,0.42537044348314546,3
53,130,2.503409860727917,24,0.18373976230063427,694,0.6822462801750713,2,0.6379195627105214,3
53,119,4.282178590983948,24,0.18373976230063427,694,0.6022946389922477,3,0.6416704593358148,3
53,111,1.0285683270729802,24,0.18373976230063427,694,0.8889802236048743,1,0.8934529199844609,3
54,129,1.2020295695312262,61,0.00013085781144159259,363,0.6857135986218175,4,0.3569058583121395,3
54,135,3.1892189764587373,61,0.00013085781144159259,363,0.5671426760002973,1,0.808064133764914,3
54,140,4.561763792004343,61,0.00013085781144159259,363,0.10638283917851224,2,0.046528311710347936,3
54,123,2.0508837742452113,61,0.00013085781144159259,363,0.6902390394697144,0,0.0,3
54,116,2.888993995780634,61,0.00013085781144159259,363,0.27921095550201785,4,0.6917594438638199,3
